isco,lamas_name,conceptUri,preferredLabel,ISCO-08 Title EN,Avg All 3 Scores,Rank Avg All 3 Scores,esco_code_title,isco_code_title
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/0c849f7b-fa3b-4faf-8501-0e50cd200ba1,telecommunication equipment shop manager,Retail and wholesale trade managers,0.606202938,36,telecommunication equipment shop manager http://data.europa.eu/esco/occupation/0c849f7b-fa3b-4faf-8501-0e50cd200ba1,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/19c2acbf-766c-4728-b960-b91252a95fd1,domestic appliances shop manager,Retail and wholesale trade managers,0.650227148,19,domestic appliances shop manager http://data.europa.eu/esco/occupation/19c2acbf-766c-4728-b960-b91252a95fd1,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/1b3e150f-8ec1-47e2-a2ef-d02632efe0d5,medical goods shop manager,Retail and wholesale trade managers,0.595707836,41,medical goods shop manager http://data.europa.eu/esco/occupation/1b3e150f-8ec1-47e2-a2ef-d02632efe0d5,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/2afdf635-3cdb-4914-ab61-5dd7d7d46792,bakery shop manager,Retail and wholesale trade managers,0.687883654,12,bakery shop manager http://data.europa.eu/esco/occupation/2afdf635-3cdb-4914-ab61-5dd7d7d46792,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/2ce45b9f-ebfb-4105-8e12-690ba2bf00aa,toys and games shop manager,Retail and wholesale trade managers,0.625985217,32,toys and games shop manager http://data.europa.eu/esco/occupation/2ce45b9f-ebfb-4105-8e12-690ba2bf00aa,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d,sales account manager,Retail and wholesale trade managers,0.72246598,6,sales account manager http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/3a4c4e33-ee34-4abe-ba5c-26f9037d292f,trade regional manager,Retail and wholesale trade managers,0.7937341,1,trade regional manager http://data.europa.eu/esco/occupation/3a4c4e33-ee34-4abe-ba5c-26f9037d292f,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/3a8ac6cd-b59a-4b93-b071-0324e895b8e4,building materials shop manager,Retail and wholesale trade managers,0.633722742,27,building materials shop manager http://data.europa.eu/esco/occupation/3a8ac6cd-b59a-4b93-b071-0324e895b8e4,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/3c1041c1-7a20-41fd-8cb2-529d7f671226,fish and seafood shop manager,Retail and wholesale trade managers,0.584097165,45,fish and seafood shop manager http://data.europa.eu/esco/occupation/3c1041c1-7a20-41fd-8cb2-529d7f671226,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/463a687a-c7e9-469a-bb38-dcdfe1e7e35f,audio and video equipment shop manager,Retail and wholesale trade managers,0.623407387,33,audio and video equipment shop manager http://data.europa.eu/esco/occupation/463a687a-c7e9-469a-bb38-dcdfe1e7e35f,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/47b747bb-5bbf-40d5-aa3e-8d4a79238502,jewellery and watches shop manager,Retail and wholesale trade managers,0.585293615,44,jewellery and watches shop manager http://data.europa.eu/esco/occupation/47b747bb-5bbf-40d5-aa3e-8d4a79238502,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/574f46e2-e48d-4cde-a7b1-877004ea4c52,hardware and paint shop manager,Retail and wholesale trade managers,0.597691723,40,hardware and paint shop manager http://data.europa.eu/esco/occupation/574f46e2-e48d-4cde-a7b1-877004ea4c52,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/5779aa3b-b32f-42f7-9581-ef5ce2092621,meat and meat products shop manager,Retail and wholesale trade managers,0.560272313,47,meat and meat products shop manager http://data.europa.eu/esco/occupation/5779aa3b-b32f-42f7-9581-ef5ce2092621,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/5f770d3d-5c42-4c22-bc06-23bebd182a37,pet and pet food shop manager,Retail and wholesale trade managers,0.546634405,48,pet and pet food shop manager http://data.europa.eu/esco/occupation/5f770d3d-5c42-4c22-bc06-23bebd182a37,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/60528794-1a68-4440-a141-2df011be98be,antique shop manager,Retail and wholesale trade managers,0.67060895,15,antique shop manager http://data.europa.eu/esco/occupation/60528794-1a68-4440-a141-2df011be98be,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/664f7498-8e4b-48f8-9fe2-436a692f1204,floor and wall coverings shop manager,Retail and wholesale trade managers,0.627137493,31,floor and wall coverings shop manager http://data.europa.eu/esco/occupation/664f7498-8e4b-48f8-9fe2-436a692f1204,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/691c86d9-d88f-440f-b885-7ed9726f782c,computer software and multimedia shop manager,Retail and wholesale trade managers,0.598436634,39,computer software and multimedia shop manager http://data.europa.eu/esco/occupation/691c86d9-d88f-440f-b885-7ed9726f782c,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/6e8917c8-d883-4475-954c-ec241215ca18,photography shop manager,Retail and wholesale trade managers,0.599798977,38,photography shop manager http://data.europa.eu/esco/occupation/6e8917c8-d883-4475-954c-ec241215ca18,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/75fb7771-0403-4116-9c01-9c5717bec600,furniture shop manager,Retail and wholesale trade managers,0.646669006,22,furniture shop manager http://data.europa.eu/esco/occupation/75fb7771-0403-4116-9c01-9c5717bec600,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/79874366-6ec2-4601-aceb-9dbb8e68d015,fruit and vegetables shop manager,Retail and wholesale trade managers,0.620794081,34,fruit and vegetables shop manager http://data.europa.eu/esco/occupation/79874366-6ec2-4601-aceb-9dbb8e68d015,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/7dec82e0-3bfc-4c48-812d-c2095bfe05bb,department store manager,Retail and wholesale trade managers,0.741875596,4,department store manager http://data.europa.eu/esco/occupation/7dec82e0-3bfc-4c48-812d-c2095bfe05bb,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/7f0b46be-8b7a-4675-987d-89a8a7193730,music and video shop manager,Retail and wholesale trade managers,0.631442834,29,music and video shop manager http://data.europa.eu/esco/occupation/7f0b46be-8b7a-4675-987d-89a8a7193730,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/814205e9-8bd1-4653-bdbc-fd2f9e9a8225,kitchen and bathroom shop manager,Retail and wholesale trade managers,0.588580931,43,kitchen and bathroom shop manager http://data.europa.eu/esco/occupation/814205e9-8bd1-4653-bdbc-fd2f9e9a8225,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/87fd9791-0922-4da0-a984-f518aadf85ec,ammunition shop manager,Retail and wholesale trade managers,0.608490892,35,ammunition shop manager http://data.europa.eu/esco/occupation/87fd9791-0922-4da0-a984-f518aadf85ec,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/8bbac392-3d62-4c46-a56e-3f244fdda216,orthopaedic supply shop manager,Retail and wholesale trade managers,0.60520391,37,orthopaedic supply shop manager http://data.europa.eu/esco/occupation/8bbac392-3d62-4c46-a56e-3f244fdda216,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/9703fe09-51fd-4d00-a2a1-99ba809521ac,sporting and outdoor accessories shop manager,Retail and wholesale trade managers,0.629375506,30,sporting and outdoor accessories shop manager http://data.europa.eu/esco/occupation/9703fe09-51fd-4d00-a2a1-99ba809521ac,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/97467934-a220-41ca-96df-36fc85258c47,bookshop manager,Retail and wholesale trade managers,0.639492516,24,bookshop manager http://data.europa.eu/esco/occupation/97467934-a220-41ca-96df-36fc85258c47,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/980c52f3-0054-45b1-a6f1-20ee8a1e8b9e,clothing shop manager,Retail and wholesale trade managers,0.637956343,25,clothing shop manager http://data.europa.eu/esco/occupation/980c52f3-0054-45b1-a6f1-20ee8a1e8b9e,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/98f9909b-016d-4c62-90ae-893b0cbabbca,press and stationery shop manager,Retail and wholesale trade managers,0.716274317,7,press and stationery shop manager http://data.europa.eu/esco/occupation/98f9909b-016d-4c62-90ae-893b0cbabbca,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/9beeb1f0-5aca-4bde-bae9-c74ddb94fac3,textile shop manager,Retail and wholesale trade managers,0.716111392,8,textile shop manager http://data.europa.eu/esco/occupation/9beeb1f0-5aca-4bde-bae9-c74ddb94fac3,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/9e81adde-9983-44fa-b74b-c548d0dbfbdd,shop manager,Retail and wholesale trade managers,0.744573146,3,shop manager http://data.europa.eu/esco/occupation/9e81adde-9983-44fa-b74b-c548d0dbfbdd,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/a79d9e58-36be-4e67-a4db-ea6c8ff445fc,retail department manager,Retail and wholesale trade managers,0.79220824,2,retail department manager http://data.europa.eu/esco/occupation/a79d9e58-36be-4e67-a4db-ea6c8ff445fc,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/acf28133-525f-4838-9248-d852e28b8f98,delicatessen shop manager,Retail and wholesale trade managers,0.648105492,21,delicatessen shop manager http://data.europa.eu/esco/occupation/acf28133-525f-4838-9248-d852e28b8f98,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/b21b5952-1658-44f8-b719-e5be7fb39866,motor vehicle shop manager,Retail and wholesale trade managers,0.683709685,13,motor vehicle shop manager http://data.europa.eu/esco/occupation/b21b5952-1658-44f8-b719-e5be7fb39866,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/b66eb697-e65d-4bbb-b51c-d847f6875f1a,craft shop manager,Retail and wholesale trade managers,0.671278404,14,craft shop manager http://data.europa.eu/esco/occupation/b66eb697-e65d-4bbb-b51c-d847f6875f1a,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/b7744a45-a4ce-4037-b679-3d2377e17f31,supermarket manager,Retail and wholesale trade managers,0.734070995,5,supermarket manager http://data.europa.eu/esco/occupation/b7744a45-a4ce-4037-b679-3d2377e17f31,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/d4dd502d-9407-456c-a54a-b733fc9cf68b,cosmetics and perfume shop manager,Retail and wholesale trade managers,0.526484021,49,cosmetics and perfume shop manager http://data.europa.eu/esco/occupation/d4dd502d-9407-456c-a54a-b733fc9cf68b,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/d871af8b-f6d7-4377-b609-d422afe3b5de,drugstore manager,Retail and wholesale trade managers,0.657348131,18,drugstore manager http://data.europa.eu/esco/occupation/d871af8b-f6d7-4377-b609-d422afe3b5de,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/d8e5410b-5199-403f-8cbd-d32efb17a296,computer shop manager,Retail and wholesale trade managers,0.636759336,26,computer shop manager http://data.europa.eu/esco/occupation/d8e5410b-5199-403f-8cbd-d32efb17a296,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/e1c9b304-2784-48e7-b7e8-089867743bbf,confectionery shop manager,Retail and wholesale trade managers,0.648785425,20,confectionery shop manager http://data.europa.eu/esco/occupation/e1c9b304-2784-48e7-b7e8-089867743bbf,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/e7f6e98a-cef5-41be-b65c-70cf1feed11d,flower and garden shop manager,Retail and wholesale trade managers,0.632424828,28,flower and garden shop manager http://data.europa.eu/esco/occupation/e7f6e98a-cef5-41be-b65c-70cf1feed11d,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/eda6cb5e-c27a-4661-b536-eadeb387dee3,bicycle shop manager,Retail and wholesale trade managers,0.582514632,46,bicycle shop manager http://data.europa.eu/esco/occupation/eda6cb5e-c27a-4661-b536-eadeb387dee3,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/f07aab15-c7e8-49a4-a8dd-221d9cf3a925,fuel station manager,Retail and wholesale trade managers,0.696984257,10,fuel station manager http://data.europa.eu/esco/occupation/f07aab15-c7e8-49a4-a8dd-221d9cf3a925,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/f2f4ed8f-c9d3-47e4-8f72-a30739bcea2b,beverages shop manager,Retail and wholesale trade managers,0.696190808,11,beverages shop manager http://data.europa.eu/esco/occupation/f2f4ed8f-c9d3-47e4-8f72-a30739bcea2b,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/f70e5875-df7e-40be-a315-3ac1c9d36d64,second-hand shop manager,Retail and wholesale trade managers,0.710742275,9,second-hand shop manager http://data.europa.eu/esco/occupation/f70e5875-df7e-40be-a315-3ac1c9d36d64,1420 Retail and wholesale trade managers
